##### bftga! (ode)  d4lorenz ::: Sat May  2 00:05:17 2015

#####                b               pm               pr                q                r
#####             2.67                5               10      5.329990234             4500
#
# sk  lk               q                r               x1               x2               x3               x4              wr1              wa1              wr2              wa2              wr3              wa3              wr4              wa4              tau  bftype
1099   2      6.203018799      6677.998047               0     -902.6957177      6810.939698      78.63218827    0.06449634595    0.06449634595     0.8252239588      1.000003894     0.8252239588      1.000003894     0.9999999499     0.9999999499     0.1793690641  bfnsa 0(D)
1100   2      6.203726807      6679.998047               0     -902.9774055      6812.917723      78.64154426    0.06452647916    0.06452647916     0.8253291554     0.9999959262     0.8253291554     0.9999959262      1.000000035      1.000000035     0.1793416584  bfnsa 0(D)
1101   2      6.204440918      6681.998047               0     -903.2637178      6814.906652      78.65133158     0.0645545052     0.0645545052     0.8254484553      1.000005825     0.8254484553      1.000005825     0.9999999749     0.9999999749     0.1793141655  bfnsa 0(D)
1102   2      6.205148926      6683.998047               0     -903.5454565      6816.884719      78.66068711    0.06458461808    0.06458461808     0.8255536015     0.9999980452     0.8255536015     0.9999980452      1.000000016      1.000000016     0.1792867838  bfnsa 0(D)
1103   2       6.20585083      6685.998047               0     -903.8281405      6818.864983      78.67012871    0.06461430394    0.06461430394     0.8256615558     0.9999939283     0.8256615558     0.9999939283     0.9999999379     0.9999999379     0.1792593943  bfnsa 0(D)
1104   2      6.206558838      6687.998047               0      -904.113613      6820.851801      78.67982908    0.06464271254    0.06464271254     0.8257779344       1.00000051     0.8257779344       1.00000051     0.9999999959     0.9999999959     0.1792319576  bfnsa 0(D)
1105   2      6.207272949      6689.998047               0     -904.3981916      6822.836463       78.6894429    0.06467153076    0.06467153076     0.8258914644      1.000003635     0.8258914644      1.000003635      1.000000037      1.000000037     0.1792045526  bfnsa 0(D)
1106   2      6.207980957      6691.998047               0     -904.6800316      6824.814611      78.69879749    0.06470160453    0.06470160453     0.8259965154     0.9999962385     0.8259965154     0.9999962385     0.9999999499     0.9999999499     0.1791772188  bfnsa 0(D)
1107   2      6.208695068      6693.998047               0     -904.9665069      6826.803675      78.70858356    0.06472955802    0.06472955802     0.8261156282      1.000006617     0.8261156282      1.000006617      1.000000019      1.000000019     0.1791497984  bfnsa 0(D)
1108   2      6.209403076      6695.998047               0     -905.2483979      6828.781863       78.7179377    0.06475960625    0.06475960625     0.8262206143     0.9999993759     0.8262206143     0.9999993759      1.000000035      1.000000035     0.1791224888  bfnsa 0(D)
1109   2       6.21010498      6697.998047               0     -905.5312365      6830.762251      78.72737794    0.06478922481    0.06478922481     0.8263283999     0.9999957778     0.8263283999     0.9999957778      0.999999995      0.999999995     0.1790951714  bfnsa 0(D)
1110   2      6.210812988      6699.998047               0     -905.8168699      6832.749202      78.73707703    0.06481756908    0.06481756908     0.8264446184      1.000002891     0.8264446184      1.000002891     0.9999999551     0.9999999551     0.1790678066  bfnsa 0(D)
1111   2        6.2115271      6701.998047               0     -906.1016073      6834.733994      78.74668956     0.0648463192     0.0648463192     0.8265579768      1.000006524     0.8265579768      1.000006524      1.000000028      1.000000028     0.1790404738  bfnsa 0(D)
1112   2      6.212235107      6703.998047               0     -906.3835999      6836.712263      78.75604277    0.06487632563    0.06487632563     0.8266628608     0.9999996475     0.8266628608     0.9999996475     0.9999999918     0.9999999918      0.179013212  bfnsa 0(D)
1113   2      6.212937012      6705.998047               0     -906.6665414      6838.692734      78.76548212    0.06490589755    0.06490589755     0.8267705315     0.9999963866     0.8267705315     0.9999963866       1.00000002       1.00000002     0.1789859424  bfnsa 0(D)
1114   2      6.213645019      6707.998047               0     -906.9522821      6840.679773      78.77518037    0.06493419802    0.06493419802     0.8268866409      1.000003845     0.8268866409      1.000003845     0.9999999467     0.9999999467     0.1789586256  bfnsa 0(D)
1115   2      6.214346924      6709.998047               0     -907.2334256       6842.65592       78.7844465    0.06496459074    0.06496459074     0.8269886209     0.9999936845     0.8269886209     0.9999936845     0.9999999777     0.9999999777     0.1789314194  bfnsa 0(D)
1116   2      6.215054932      6711.998047               0     -907.5192196      6844.643003      78.79414433     0.0649928671     0.0649928671     0.8271046699      1.000001303     0.8271046699      1.000001303      0.999999951      0.999999951     0.1789041265  bfnsa 0(D)
1117   2      6.215769043      6713.998047               0     -907.8041154      6846.627925      78.80375556    0.06502155023    0.06502155023      0.827217863       1.00000545      0.827217863       1.00000545      1.000000021      1.000000021     0.1788768652  bfnsa 0(D)
1118   2      6.216477051      6715.998047               0     -908.0862602      6848.606316       78.8131074    0.06505148964    0.06505148964     0.8273225846     0.9999990945     0.8273225846     0.9999990945      1.000000023      1.000000023     0.1788496752  bfnsa 0(D)
1119   2      6.217178955      6717.998047               0      -908.369356      6850.586911       78.8225454    0.06508099843    0.06508099843      0.827430103     0.9999963729      0.827430103     0.9999963729     0.9999999696     0.9999999696      0.178822477  bfnsa 0(D)
1120   2      6.217886963      6719.998047               0     -908.6552574      6852.574082      78.83224239    0.06510922668    0.06510922668     0.8275460323       1.00000431     0.8275460323       1.00000431      1.000000027      1.000000027     0.1787952319  bfnsa 0(D)
1121   2      6.218588867      6721.998047               0      -908.936551      6854.550348      78.84150713    0.06513955653    0.06513955653     0.8276478628     0.9999946945     0.8276478628     0.9999946945     0.9999999954     0.9999999954      0.178768097  bfnsa 0(D)
1122   2      6.219296875      6723.998047               0     -909.2225059      6856.537563      78.85120371    0.06516776507    0.06516776507     0.8277637459      1.000002818     0.8277637459      1.000002818     0.9999999705     0.9999999705     0.1787408755  bfnsa 0(D)
1123   2      6.219998779      6725.998047               0     -909.5038494      6858.513868      78.86046798    0.06519807287    0.06519807287     0.8278655248     0.9999933786     0.8278655248     0.9999933786     0.9999999463     0.9999999463     0.1787137643  bfnsa 0(D)
1124   2      6.220706787      6727.998047               0     -909.7898577      6860.501127      78.87016414    0.06522625588    0.06522625588     0.8279813438      1.000001651     0.8279813438      1.000001651      1.000000009      1.000000009     0.1786865668  bfnsa 0(D)
1125   2      6.221420898      6729.998047               0     -910.0749651      6862.486222      78.87977367    0.06525485111    0.06525485111     0.8280943245      1.000006486     0.8280943245      1.000006486      1.000000032      1.000000032     0.1786594006  bfnsa 0(D)
1126   2      6.222116699      6731.998047               0     -910.3573129      6864.464775      78.88912369    0.06528470718    0.06528470718     0.8281988502      1.000000856     0.8281988502      1.000000856     0.9999999136     0.9999999136     0.1786323051  bfnsa 0(D)
1127   2       6.22283081      6733.998047               0     -910.6406147      6866.445536      78.89855992    0.06531412278    0.06531412278     0.8283061435     0.9999987982     0.8283061435     0.9999987982     0.9999999978     0.9999999978     0.1786052022  bfnsa 0(D)
1128   2      6.223526611      6735.998047               0     -910.9248715      6868.428507      78.90808237    0.06534310714    0.06534310714      0.828416231      1.000000364      0.828416231      1.000000364      1.000000017      1.000000017     0.1785780912  bfnsa 0(D)
1129   2      6.224240723      6737.998047               0     -911.2082247      6870.409309      78.91751815     0.0653725053     0.0653725053     0.8285234858     0.9999985054     0.8285234858     0.9999985054     0.9999999711     0.9999999711     0.1785510117  bfnsa 0(D)
1130   2      6.224936523      6739.998047               0     -911.4925337      6872.392322      78.92704017    0.06540146578    0.06540146578     0.8286335159      1.000000232     0.8286335159      1.000000232      1.000000037      1.000000037     0.1785239243  bfnsa 0(D)
1131   2      6.225650635      6741.998047               0     -911.7759384      6874.373166      78.93647552    0.06543084118    0.06543084118     0.8287407169     0.9999985416     0.8287407169     0.9999985416      1.000000009      1.000000009     0.1784968683  bfnsa 0(D)
1132   2      6.226346435      6743.998047               0     -912.0602995      6876.356221       78.9459971    0.06545978164    0.06545978164     0.8288507011      1.000000451     0.8288507011      1.000000451      1.000000012      1.000000012     0.1784698046  bfnsa 0(D)
1133   2      6.227060547      6745.998047               0     -912.3437556      6878.337106      78.95543201     0.0654891339     0.0654891339     0.8289578476     0.9999989262     0.8289578476     0.9999989262      1.000000014      1.000000014     0.1784427723  bfnsa 0(D)
1134   2      6.227756348      6747.998047               0      -912.628169      6880.320204      78.96495317    0.06551805139    0.06551805139     0.8290677776      1.000001001     0.8290677776      1.000001001      1.000000036      1.000000036     0.1784157322  bfnsa 0(D)
1135   2      6.228470459      6749.998047               0     -912.9116766      6882.301131      78.97438764    0.06554738181    0.06554738181     0.8291748734      0.999999649     0.8291748734      0.999999649      1.000000031      1.000000031     0.1783887233  bfnsa 0(D)
1136   2       6.22916626      6751.998047               0     -913.1961421       6884.28427      78.98390837    0.06557627979    0.06557627979     0.8292847595       1.00000191     0.8292847595       1.00000191     0.9999999753     0.9999999753     0.1783617065  bfnsa 0(D)
