##### bfnsn! (ode)  BZlr ::: Sun Nov  3 12:16:58 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
 195   9     0.4815000977     0.7106889327    -8.039440478                0     0.9999916097     0.9999916097      1.000174187      1.000174187    0.02812711824  bftga 0(D)
 196   9     0.4814000977     0.7106320437    -8.039321459                0      0.999989724      0.999989724      1.000126473      1.000126473    0.02812985239  bftga 0(D)
 197   9     0.4813000977     0.7105751573    -8.039202441                0     0.9999917629     0.9999917629      1.000067132      1.000067132    0.02813258698  bftga 0(D)
 198  10     0.4812000977     0.7105182735    -8.039078845                0       0.99999212       0.99999212      1.000273885      1.000273885    0.02813535512  bftga 0(D)
 199   9     0.4811000977     0.7104613922    -8.038959826                0     0.9999993053     0.9999993053      1.000330791      1.000330791    0.02813810723  bftga 0(D)
 200   9     0.4810000977     0.7104045135    -8.038840808                0     0.9999954632     0.9999954632      1.000254863      1.000254863     0.0281408432  bftga 0(D)
 201   9     0.4809000977     0.7103476373    -8.038721789                0      1.000000869      1.000000869      1.000161812      1.000161812    0.02814357959  bftga 0(D)
 202   9     0.4808000977     0.7102907637     -8.03860277                0     0.9999844208     0.9999844208      1.000082711      1.000082711     0.0281463164  bftga 0(D)
 203  10     0.4807000977     0.7102338927    -8.038479174                0     0.9999945236     0.9999945236      1.000244237      1.000244237    0.02814908709  bftga 0(D)
 204   9     0.4806000977     0.7101770243    -8.038360156                0     0.9999953124     0.9999953124      1.000270368      1.000270368    0.02815184155  bftga 0(D)
 205   9     0.4805000977     0.7101201584    -8.038241137                0     0.9999939352     0.9999939352      1.000153093      1.000153093    0.02815457968  bftga 0(D)
 206   9     0.4804000977     0.7100632951    -8.038122119                0     0.9999827674     0.9999827674      1.000037527      1.000037527    0.02815731821  bftga 0(D)
 207  10     0.4803000977     0.7100064343    -8.037998522                0     0.9999854877     0.9999854877      1.000177501      1.000177501    0.02816009089  bftga 0(D)
 208   9     0.4802000977     0.7099495761    -8.037879504                0     0.9999937393     0.9999937393      1.000165856      1.000165856    0.02816284719  bftga 0(D)
 209   9     0.4801000977     0.7098927205    -8.037760485                0     0.9999870197     0.9999870197      1.000022233      1.000022233    0.02816558699  bftga 0(D)
 210  10     0.4800000977     0.7098358675    -8.037636889                0     0.9999834927     0.9999834927      1.000146547      1.000146547    0.02816836115  bftga 0(D)
 211   9     0.4799000977      0.709779017    -8.037517871                0     0.9999963038     0.9999963038      1.000107392      1.000107392    0.02817111881  bftga 0(D)
 212  10     0.4798000977     0.7097221691    -8.037394274                0     0.9999919337     0.9999919337      1.000218042      1.000218042    0.02817389398  bftga 0(D)
 213   9     0.4797000977     0.7096653237    -8.037275256                0     0.9999933994     0.9999933994       1.00017503       1.00017503    0.02817665255  bftga 0(D)
 214  10     0.4796000977     0.7096084809     -8.03715166                0     0.9999907899     0.9999907899      1.000269249      1.000269249     0.0281794287  bftga 0(D)
 215   9     0.4795000977     0.7095516407    -8.037032641                0      1.000001379      1.000001379      1.000201734      1.000201734    0.02818218819  bftga 0(D)
 216  10     0.4794000977     0.7094948031    -8.036909045                0     0.9999945177     0.9999945177      1.000285367      1.000285367    0.02818496531  bftga 0(D)
 217   9     0.4793000977      0.709437968    -8.036790026                0     0.9999980311     0.9999980311      1.000209387      1.000209387    0.02818772568  bftga 0(D)
 218  10     0.4792000977     0.7093811355     -8.03666643                0     0.9999914123     0.9999914123      1.000277769      1.000277769    0.02819050375  bftga 0(D)
 219   9     0.4791000977     0.7093243056    -8.036547412                0     0.9999950575     0.9999950575      1.000185939      1.000185939    0.02819326499  bftga 0(D)
 220  10     0.4790000977     0.7092674782    -8.036423815                0     0.9999945472     0.9999945472      1.000233031      1.000233031    0.02819604401  bftga 0(D)
 221   9     0.4789000977     0.7092106534    -8.036304797                0     0.9999965536     0.9999965536      1.000126951      1.000126951     0.0281988061  bftga 0(D)
 222  10     0.4788000977     0.7091538312    -8.036181201                0     0.9999897682     0.9999897682      1.000164969      1.000164969    0.02820158604  bftga 0(D)
 223   9     0.4787000977     0.7090970115    -8.036062182                0     0.9999843753     0.9999843753      1.000050224      1.000050224    0.02820434897  bftga 0(D)
 224  10     0.4786000977     0.7090401944    -8.035938586                0     0.9999731247     0.9999731247      1.000077184      1.000077184     0.0282071298  bftga 0(D)
 225  10     0.4785000977     0.7089833799     -8.03581499                0     0.9999893035     0.9999893035      1.000213369      1.000213369    0.02820992866  bftga 0(D)
 226   9     0.4784000977      0.708926568    -8.035695971                0     0.9999923764     0.9999923764      1.000066199      1.000066199    0.02821269286  bftga 0(D)
 227  10     0.4783000977     0.7088697586    -8.035572375                0     0.9999723641     0.9999723641      1.000078788      1.000078788    0.02821547508  bftga 0(D)
 228  10     0.4782000977     0.7088129518    -8.035448779                0      0.999989873      0.999989873      1.000191335      1.000191335    0.02821827542  bftga 0(D)
 229   9     0.4781000977     0.7087561475     -8.03532976                0     0.9999890534     0.9999890534      1.000023705      1.000023705    0.02822104086  bftga 0(D)
 230  11     0.4780000977     0.7086993459    -8.035203875                0     0.9999838572     0.9999838572      1.000143883      1.000143883    0.02822384217  bftga 0(D)
 231   9     0.4779000977     0.7086425468    -8.035084857                0     0.9999822336     0.9999822336      1.000033763      1.000033763    0.02822661731  bftga 0(D)
 232  11     0.4778000977     0.7085857503    -8.034958972                0     0.9999915096     0.9999915096      1.000124368      1.000124368    0.02822941958  bftga 0(D)
 233  10     0.4777000977     0.7085289563    -8.034835375                0     0.9999900133     0.9999900133      1.000291862      1.000291862    0.02823223128  bftga 0(D)
 234   9     0.4776000977      0.708472165    -8.034716357                0     0.9999850787     0.9999850787      1.000087507      1.000087507    0.02823499879  bftga 0(D)
 235  10     0.4775000977     0.7084153762    -8.034592761                0     0.9999460985     0.9999460985      1.000056096      1.000056096    0.02823778457  bftga 0(D)
 236  10     0.4774000977       0.70835859    -8.034469165                0     0.9999757401     0.9999757401      1.000095772      1.000095772    0.02824058875  bftga 0(D)
 237  10     0.4773000977     0.7083018063    -8.034345568                0     0.9999826647     0.9999826647      1.000150625      1.000150625    0.02824339342  bftga 0(D)
 238  10     0.4772000977     0.7082450252    -8.034221972                0     0.9999901378     0.9999901378      1.000197341      1.000197341    0.02824619857  bftga 0(D)
 239  10     0.4771000977     0.7081882467    -8.034098376                0     0.9999920465     0.9999920465      1.000241995      1.000241995     0.0282490042  bftga 0(D)
 240  10     0.4770000977     0.7081314708     -8.03397478                0     0.9999923127     0.9999923127      1.000280619      1.000280619    0.02825181031  bftga 0(D)
 241   9     0.4769000977     0.7080746975    -8.033855761                0     0.9999758591     0.9999758591      1.000029109      1.000029109    0.02825458056  bftga 0(D)
 242  11     0.4768000977     0.7080179267    -8.033729876                0     0.9999709092     0.9999709092      1.000056818      1.000056818    0.02825738753  bftga 0(D)
 243  10     0.4767000977     0.7079611585     -8.03360628                0     0.9999789864     0.9999789864      1.000138818      1.000138818     0.0282602041  bftga 0(D)
 244  10     0.4766000977     0.7079043929    -8.033482684                0     0.9999835493     0.9999835493      1.000141512      1.000141512    0.02826301202  bftga 0(D)
 245  10     0.4765000977     0.7078476298    -8.033359088                0     0.9999830655     0.9999830655      1.000141359      1.000141359    0.02826582039  bftga 0(D)
 246  10     0.4764000977     0.7077908694    -8.033235491                0     0.9999810091     0.9999810091       1.00013484       1.00013484    0.02826862922  bftga 0(D)
 247  10     0.4763000977     0.7077341115    -8.033111895                0     0.9999746362     0.9999746362      1.000124654      1.000124654    0.02827143849  bftga 0(D)
 248  10     0.4762000977     0.7076773562    -8.032988299                0     0.9999745088     0.9999745088      1.000100191      1.000100191    0.02827424821  bftga 0(D)
 249  10     0.4761000977     0.7076206034    -8.032864703                0     0.9999635228     0.9999635228      1.000078513      1.000078513    0.02827705836  bftga 0(D)
 250  10     0.4760000977     0.7075638533    -8.032741107                0      0.999958303      0.999958303      1.000042946      1.000042946    0.02827986895  bftga 0(D)
 251  11     0.4759000977     0.7075071057    -8.032615222                0     0.9999852459     0.9999852459      1.000119924      1.000119924    0.02828269854  bftga 0(D)
 252  10     0.4758000977     0.7074503607    -8.032491625                0      0.999984507      0.999984507       1.00014049       1.00014049    0.02828551932  bftga 0(D)
 253  10     0.4757000977     0.7073936182    -8.032368029                0     0.9999716403     0.9999716403      1.000088447      1.000088447    0.02828833125  bftga 0(D)
 254  11     0.4756000977     0.7073368784    -8.032242144                0      0.999995414      0.999995414      1.000145351      1.000145351    0.02829116228  bftga 0(D)
 255  10     0.4755000977     0.7072801411    -8.032118548                0     0.9999881582     0.9999881582       1.00014855       1.00014855    0.02829398443  bftga 0(D)
 256  10     0.4754000977     0.7072234064    -8.031994952                0     0.9999661542     0.9999661542       1.00008111       1.00008111    0.02829679765  bftga 0(D)
 257  11     0.4753000977     0.7071666743    -8.031869067                0      0.999995076      0.999995076       1.00010922       1.00010922    0.02829963009  bftga 0(D)
 258  10     0.4752000977     0.7071099448    -8.031745471                0     0.9999795315     0.9999795315      1.000096414      1.000096414    0.02830245357  bftga 0(D)
 259  11     0.4751000977     0.7070532179    -8.031619586                0      1.000001407      1.000001407      1.000115753      1.000115753    0.02830528694  bftga 0(D)
 260  10     0.4750000977     0.7069964935    -8.031495989                0     0.9999738141     0.9999738141      1.000098745      1.000098745    0.02830811131  bftga 0(D)
 261  11     0.4749000977     0.7069397717    -8.031370104                0     0.9999891471     0.9999891471      1.000108629      1.000108629    0.02831094559  bftga 0(D)
